ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KCLHTPO23N000005778,장소,유적지,14849697,의열사,,,60603,유명사적/유적지,4476025028104370002,충청남도,부여군,부여읍,동남리,437-2,4476025028,4476025000,,,,126.916446497167,36.2804577880523,다바475093,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005779,장소,유적지,14884946,화산서원,,,60608,고택/생가/민속마을,4773031031103500000,경상북도,의성군,단촌면,하화리,350,4773031031,4773031000,477304745279,수일상길,23,128.691918124118,36.4133433625943,마바068246,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005780,장소,유적지,14973393,김시식유적보존회,,,60603,유명사적/유적지,4623010900108290001,전라남도,광양시,태인동,,829-1,4623010900,4623057000,,,,127.751707690214,34.9468531901456,라라229613,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005781,장소,유적지,14995450,신암서원,,,60609,서원/향교/서당,4873025025111700000,경상남도,함안군,가야읍,신음리,1170,4873025025,4873025000,487303340021,신암로,209,128.387013348282,35.2603700177315,라라806964,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005782,장소,유적지,15022336,봉화향교회관,,,60608,고택/생가/민속마을,4792025031102240001,경상북도,봉화군,봉화읍,내성리,224-1,4792025031,4792025000,479204772071,내성로5길,4,128.740207923692,36.8894545929199,마바105775,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005783,장소,유적지,15053172,서산서원,,,60603,유명사적/유적지,4873032037105370002,경상남도,함안군,군북면,원북리,537-2,4873032037,4873032000,487303019015,사군로,1235,128.325017944418,35.2363093725906,라라750937,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005784,장소,유적지,15076072,연풍사,,,180301,유명사찰,4721025027106960000,경상북도,영주시,풍기읍,금계리,696,4721025027,4721025000,472103309034,삼가로,95,128.522347445113,36.8967624031012,라바910780,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005785,장소,유적지,15143150,삼성궁,,,60603,유명사적/유적지,4885040025115610001,경상남도,하동군,청암면,묵계리,1561-1,4885040025,4885040000,488504832220,삼성궁길,86-15,127.702449548887,35.2413561040954,라라184940,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005786,장소,유적지,15180494,학림사,,,180301,유명사찰,4415034033105140000,충청남도,공주시,반포면,학봉리,514,4415034033,4415034000,441504554073,제석골길,67,127.247514525556,36.3650835167952,다바773186,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005787,장소,유적지,15217850,무이서당,,,60603,유명사적/유적지,4790038024104230001,경상북도,예천군,용궁면,무이리,423-1,4790038024,4790038000,479004769121,무이서당길,103,128.287137380978,36.5931876997963,라바704442,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005788,장소,유적지,15227265,고운선생유적보존회,,,60603,유명사적/유적지,4713011200102740000,경상북도,경주시,인왕동,,274,4713011200,4713060500,,,,129.224854576542,35.824851183849,마마558600,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005789,장소,유적지,15260693,용인향교,,,60608,고택/생가/민속마을,4146311200103350000,경기도,용인시 기흥구,언남동,,335,4146311200,4146356000,414633204050,용인향교로,12-6,127.120449547678,37.2954699024462,다사663219,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005790,장소,유적지,15270853,백산서원전국사림문중,,,60608,고택/생가/민속마을,4721038022104540000,경상북도,영주시,단산면,사천리,454,4721038022,4721038000,472104727116,단산로115번길,9-4,128.594765948069,36.8895059365472,라바975773,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005791,장소,유적지,15273567,삼가향교,,,60608,고택/생가/민속마을,4889043029103420000,경상남도,합천군,삼가면,소오리,342,4889043029,4889043000,488904844338,소오2길,18-5,128.117181481395,35.407917180449,라마560126,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005792,장소,유적지,15293919,밀봉암,,,180301,유명사찰,3171038022107340000,울산광역시,울주군,상북면,양등리,734,3171038022,3171038000,317104319681,양등길,206,129.056127400347,35.6046007350054,마마409353,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005793,장소,유적지,15300375,일부선생기념회관,,,60603,유명사적/유적지,4423039028200410001,충청남도,논산시,양촌면,남산리,산41-1,4423039028,4423039000,442303255041,황산벌로,574-22,127.231517292851,36.1465039389361,다마758944,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005794,장소,유적지,15321581,망월사,,,180301,유명사찰,5183031033200010020,강원특별자치도,양양군,서면,오색리,산1-20,5183031033,5183031000,518304505141,약수길,45,128.445785209866,38.0773245367325,라아829090,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005795,장소,유적지,15407293,남해향교유림회관,,,60608,고택/생가/민속마을,4884025022101230000,경상남도,남해군,남해읍,서변리,123,4884025022,4884025000,488403343044,화전로,45-66,127.893990994486,34.8350686041076,라라360490,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005796,장소,유적지,15434134,원흥사,,,180301,유명사찰,4471039030100300000,충청남도,금산군,추부면,서대리,30,4471039030,4471039000,447104571318,서대동기길,120,127.528588195497,36.2181866290286,라바025023,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005797,장소,유적지,15457332,광명사,,,180301,유명사찰,4711125332103600002,경상북도,포항시 남구,연일읍,인주리,360-2,4711125332,4711125300,471114709383,인주길,20,129.337651219555,35.9828499978782,마마656777,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005798,장소,유적지,15463184,경북향교재단,,,60608,고택/생가/민속마을,4717012300101220005,경상북도,안동시,화성동,,122-5,4717012300,4717058500,471703307019,서동문로,135,128.72682375253,36.5671278229207,마바097417,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005799,장소,유적지,15512335,율강서원,,,60603,유명사적/유적지,4782033031105460001,경상북도,청도군,각북면,삼평리,546-1,4782033031,4782033000,,,,128.600406605912,35.6693305438337,라마995420,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005800,장소,유적지,15546077,밀양향교,,,60608,고택/생가/민속마을,4827010300107330000,경상남도,밀양시,교동,,733,4827010300,4827055000,482704808347,밀양향교3길,19,128.754543350845,35.5065868868741,마마137241,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005801,장소,유적지,15572810,보령향교,,,60608,고택/생가/민속마을,4418031021100460025,충청남도,보령시,주포면,보령리,46-25,4418031021,4418031000,,,,126.594663607123,36.4116403845418,다바188241,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005802,장소,유적지,15576490,염모제,,,60603,유명사적/유적지,4723040023104230000,경상북도,영천시,대창면,용전리,423,4723040023,4723040000,472304730682,한들길,39-28,128.947038822625,35.8690920051845,마마306645,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005803,장소,유적지,15609795,해인사고불암,,,180301,유명사찰,4889033034103290005,경상남도,합천군,가야면,치인리,329-5,4889033034,4889033000,488904844601,치인5길,194,128.051231948347,35.8017938197908,라마498562,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005804,장소,유적지,15664464,천안향교,,,60608,고택/생가/민속마을,4413310700104150001,충청남도,천안시 서북구,쌍용동,,415-1,4413310700,4413354000,441333250067,쌍용19로,21,127.121291328241,36.7943232990977,다바662663,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005805,장소,유적지,15670648,대덕사,,,180301,유명사찰,3171038029108660003,울산광역시,울주군,상북면,거리,866-3,3171038029,3171038000,317104319037,거리대문동길,34-13,129.070182539161,35.5879454320767,마마422335,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005806,장소,유적지,15673880,유림회관,,,60608,고택/생가/민속마을,4684025024100410000,전라남도,무안군,무안읍,교촌리,41,4684025024,4684025000,468403295003,공항로,101,126.47106408085,34.993606439534,다라060670,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005807,장소,유적지,15684002,소원사,,,180301,유명사찰,2671025628100030000,부산광역시,기장군,정관읍,용수리,3,2671025628,2671025600,267103140048,정관중앙로,198,129.184428795484,35.3339521730922,마마530055,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005808,장소,유적지,15696645,조문국사적지,,,60603,유명사적/유적지,4773037037103390000,경상북도,의성군,금성면,대리리,339,4773037037,4773037000,,,,128.674640588365,36.2735092629857,마바055091,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005809,장소,유적지,15720524,구음재,,,60603,유명사적/유적지,4889044027106200000,경상남도,합천군,가회면,함방리,620,4889044027,4889044000,,,,128.026214027021,35.4222292232356,라마477141,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005810,장소,유적지,15775581,양지서당,,,60603,유명사적/유적지,4423036024104570003,충청남도,논산시,연산면,송정리,457-3,4423036024,4423036000,442304565505,송정길,167,127.217299593675,36.2380897631875,다바745045,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005811,장소,유적지,15866987,해남향교유림회관,,,60608,고택/생가/민속마을,4682025021102960001,전라남도,해남군,해남읍,해리,296-1,4682025021,4682025000,468203294017,영빈로,47,126.605611432942,34.5660793379538,다라179194,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005812,장소,유적지,15876364,홍불사,,,180301,유명사찰,4792032027105130000,경상북도,봉화군,봉성면,우곡리,513,4792032027,4792032000,479203324004,다덕로,983,128.837891969468,36.915698722417,마바191805,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005813,장소,유적지,15883210,이화장,,,60603,유명사적/유적지,1111016500100010000,서울특별시,종로구,이화동,,1,1111016500,1111064000,111104100242,이화장1길,32,127.006425439273,37.5783436401202,다사564533,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005814,장소,유적지,15885932,보문정사,,,180301,유명사찰,4315033039102630000,충청북도,제천시,수산면,상천리,263,4315033039,4315033000,431504517408,상천1길,51,128.239569015455,36.9691482190862,라바658858,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005815,장소,유적지,15917288,귀천서원,,,60603,유명사적/유적지,4723032021112930000,경상북도,영천시,신녕면,치산리,1293,4723032021,4723032000,472304730656,치산관광길,185-8,128.715843280602,36.0551312189283,마마095849,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005816,장소,유적지,15925301,포천향교사무소,,,60608,고택/생가/민속마을,4165010100100230004,경기도,포천시,신읍동,,23-4,4165010100,4165051000,416504439591,중앙로110번길,6-1,127.203391346077,37.8966512149447,다사739885,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005817,장소,유적지,15933602,흥해향교전교,,,60608,고택/생가/민속마을,4711325024101320000,경상북도,포항시 북구,흥해읍,옥성리,132,4711325024,4711325000,471134712140,동해대로1530번길,1-3,129.343121885341,36.1094204803779,마마658918,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005818,장소,유적지,15957708,연게정,,,60603,유명사적/유적지,4889046029107480000,경상남도,합천군,용주면,성산리,748,4889046029,4889046000,488904844325,성산3길,39-11,128.134012824704,35.5564832668378,라마574291,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005819,장소,유적지,15973804,해선암,,,180301,유명사찰,4827025029100560000,경상남도,밀양시,삼랑진읍,행곡리,56,4827025029,4827025000,482704808880,행곡3길,254,128.916636944808,35.4211562382051,마마286148,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005820,장소,유적지,16115859,김개인생가지,,,60608,고택/생가/민속마을,4575041025101740005,전라북도,임실군,지사면,영천리,174-5,4575041025,4575041000,457503276058,충효로,2643,127.374528564884,35.5742136297354,다마886309,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005821,장소,유적지,16116878,김준민장군신도비,,,60606,비/탑/문/각,4817037028106290000,경상남도,진주시,이반성면,발산리,629,4817037028,4817037000,,,,128.345176963366,35.141610625511,라라769832,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005822,장소,유적지,16120365,광주이씨재실,,,60606,비/탑/문/각,4824037025108000005,경상남도,사천시,서포면,구랑리,800-5,4824037025,4824037000,,,,127.971892859455,35.0227501831195,라라430698,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005823,장소,유적지,16125840,광산재,,,60603,유명사적/유적지,4873039022101290000,경상남도,함안군,여항면,내곡리,129,4873039022,4873039000,487304820119,내곡안길,216-23,128.463201851215,35.2031654395368,라라876901,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005824,장소,유적지,16125842,추본재,,,60603,유명사적/유적지,4873039022100030000,경상남도,함안군,여항면,내곡리,3,4873039022,4873039000,487304820119,내곡안길,293-79,128.474306479431,35.2039320951353,라라886902,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005825,장소,유적지,16125854,만묵당서실,,,60603,유명사적/유적지,4873039022101220005,경상남도,함안군,여항면,내곡리,122-5,4873039022,4873039000,487304820119,내곡안길,225,128.4632768311,35.203589079122,라라876902,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005826,장소,유적지,16125857,여주이씨청간정,,,60603,유명사적/유적지,4873039022102560002,경상남도,함안군,여항면,내곡리,256-2,4873039022,4873039000,487304820119,내곡안길,217,128.462560885332,35.2035126307506,라라876902,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005827,장소,유적지,16125866,두곡산당,,,60603,유명사적/유적지,4873039021103000001,경상남도,함안군,여항면,외암리,300-1,4873039021,4873039000,487304820170,두곡길,135,128.454670202513,35.2064367380767,라라868905,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005828,장소,유적지,16125874,훈공순절비,,,60603,유명사적/유적지,4873031024102620000,경상남도,함안군,함안면,대산리,262,4873031024,4873031000,,,,128.436802768261,35.2492514215168,라라852952,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005829,장소,유적지,16125880,지지원,,,60606,비/탑/문/각,4873039021108350003,경상남도,함안군,여항면,외암리,835-3,4873039021,4873039000,,,,128.439743166377,35.2069423189998,라라855905,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005830,장소,유적지,16125888,칠거죄지,,,60603,유명사적/유적지,4873039021106320000,경상남도,함안군,여항면,외암리,632,4873039021,4873039000,,,,128.442491746217,35.2047659573421,라라857903,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005831,장소,유적지,16126609,충효정,,,60603,유명사적/유적지,5111036027102430024,강원특별자치도,춘천시,사북면,고탄리,243-24,5111036027,5111036000,,,,127.703095075392,37.9882863296496,라사178987,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005832,장소,유적지,16126887,여주이씨사경재,,,60603,유명사적/유적지,4873038023113010001,경상남도,함안군,산인면,모곡리,1301-1,4873038023,4873038000,,,,128.456805686477,35.2722672943786,라라870978,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005833,장소,유적지,16126888,일관재,,,60603,유명사적/유적지,4873039021101700000,경상남도,함안군,여항면,외암리,170,4873039021,4873039000,487304820383,외암길,213,128.451866489971,35.2095418969243,라라866908,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005834,장소,유적지,16126889,은재,,,60603,유명사적/유적지,4873039021102360001,경상남도,함안군,여항면,외암리,236-1,4873039021,4873039000,487304820383,외암길,240-26,128.452572207743,35.2092938871129,라라867908,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005835,장소,유적지,16126891,영모재,,,60603,유명사적/유적지,4873039021103500000,경상남도,함안군,여항면,외암리,350,4873039021,4873039000,487304820170,두곡길,68-31,128.45208000687,35.2064785939034,라라866905,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005836,장소,유적지,16128099,여주이씨백원각,,,60606,비/탑/문/각,4873039021104040000,경상남도,함안군,여항면,외암리,404,4873039021,4873039000,487303329067,진함로,983,128.450668455142,35.2011360994145,라라865899,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005837,장소,유적지,16128100,여양서원유허비,,,60606,비/탑/문/각,4873039021104040000,경상남도,함안군,여항면,외암리,404,4873039021,4873039000,487303329067,진함로,983,128.450659014334,35.20118378183,라라865899,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005838,장소,유적지,16128115,참판공봉조당,,,60603,유명사적/유적지,4873039022202730000,경상남도,함안군,여항면,내곡리,산273,4873039022,4873039000,,,,128.449625134429,35.1990075031544,라라864897,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005839,장소,유적지,16174357,여주이씨치경재,,,60603,유명사적/유적지,4873032032110430000,경상남도,함안군,군북면,월촌리,1043,4873032032,4873032000,487303340028,월촌공단로,40,128.303660412637,35.2984667256643,라마730006,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005840,장소,유적지,16224897,3.1독립운동기념비,,,60606,비/탑/문/각,4159025626108340013,경기도,화성시,우정읍,화수리,834-13,4159025626,4159025600,415904431416,화수동길,145,126.797619690039,37.1081299961578,다사375012,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005841,장소,유적지,16247624,김석몽처남평문씨열녀문,,,60606,비/탑/문/각,4148025325100840002,경기도,파주시,파주읍,백석리,84-2,4148025325,4148025300,414803206077,정문로,578,126.819149644619,37.8077517247438,다사400788,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005842,장소,유적지,16248877,서울호암산성,,,60603,유명사적/유적지,1154510300200830001,서울특별시,금천구,시흥동,,산83-1,1154510300,1154571000,,,,126.914502221706,37.4466741309394,다사482387,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005843,장소,유적지,16248922,평창오대산사고,,,60603,유명사적/유적지,5176036027200010000,강원특별자치도,평창군,진부면,동산리,산1,5176036027,5176036000,517603228020,오대산로,905-3,128.565571236055,37.7718076883049,라사938752,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005844,장소,유적지,16248954,장흥석대들전적,,,60603,유명사적/유적지,4680025025101640005,전라남도,장흥군,장흥읍,남외리,164-5,4680025025,4680025000,468003292041,읍성로,2,126.895369989259,34.6690599640279,다라446306,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005845,장소,유적지,16254915,주자묘,,,60603,유명사적/유적지,4679035027103370000,전라남도,화순군,능주면,천덕리,337,4679035027,4679035000,467904673527,회덕길,14-34,126.962793457448,35.0015485264,다라509675,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005846,장소,유적지,16267432,청도읍성,,,60610,성/성터,4782025021100470001,경상북도,청도군,화양읍,동상리,47-1,4782025021,4782025000,,,,128.707088811466,35.6505150891342,마마092400,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005847,장소,유적지,16277728,조정서원,,,60603,유명사적/유적지,4423040028102160002,충청남도,논산시,가야곡면,등리,216-2,4423040028,4423040000,442304565274,등길,129,127.170913086605,36.1627209550099,다마704962,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005848,장소,유적지,16353011,제천덕주산성,,,60610,성/성터,4315035030200460001,충청북도,제천시,한수면,송계리,산46-1,4315035030,4315035000,431503014004,미륵송계로,1405,128.087231751523,36.8603502710439,라바523737,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005849,장소,유적지,16354453,안동향교,,,60609,서원/향교/서당,4717013700112100000,경상북도,안동시,송천동,,1210,4717013700,4717055500,471704722226,향교길,65,128.786878613328,36.5511625177949,마바151400,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005850,장소,유적지,16356180,남대지장암,,,180301,유명사찰,5176036027100630009,강원특별자치도,평창군,진부면,동산리,63-9,5176036027,5176036000,517603228020,오대산로,413-28,128.587724489381,37.7343946450415,라사958710,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005851,장소,유적지,16360715,추풍령표석,,,60603,유명사적/유적지,4374033524102110008,충청북도,영동군,추풍령면,추풍령리,211-8,4374033524,4374033500,,,,128.00251203278,36.2083332134527,라바451013,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005852,장소,유적지,16367242,김재수선생기념비,,,60606,비/탑/문/각,4775034039108820001,경상북도,청송군,현서면,월정리,882-1,4775034039,4775034000,,,,128.906143440447,36.2043513422079,마바264017,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005853,장소,유적지,16370020,동호정,,,60603,유명사적/유적지,4721032021104640002,경상북도,영주시,평은면,강동리,464-2,4721032021,4721032000,,,,128.689759144576,36.734810078879,마바062602,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005854,장소,유적지,16376543,안효공심온선생묘,,,60603,유명사적/유적지,4111710300104010010,경기도,수원시 영통구,이의동,,401-10,4111710300,4111760000,,,,127.053194431224,37.2960478132294,다사604219,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005855,장소,유적지,16376546,정유선생묘,,,60603,유명사적/유적지,4111710400110200000,경기도,수원시 영통구,하동,,1020,4111710400,4111761000,,,,127.064396244135,37.2871173900969,다사613209,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005856,장소,유적지,16380858,일두고택,,,60608,고택/생가/민속마을,4887035021102620001,경상남도,함양군,지곡면,개평리,262-1,4887035021,4887035000,488703346010,개평길,50-13,127.768301334941,35.5662914833006,라마243300,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005857,장소,유적지,16385020,김취려장군역사관,,,60606,비/탑/문/각,4315025032109790000,충청북도,제천시,봉양읍,원박리,979,4315025032,4315025000,431503239026,박달로,238,128.057480270828,37.144229045078,라사495052,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005858,장소,유적지,16385698,근암서원,,,60603,유명사적/유적지,4728034021101620003,경상북도,문경시,산북면,서중리,162-3,4728034021,4728034000,,,,128.248598096841,36.6373339681155,라바669490,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005859,장소,유적지,16388257,윤봉길의사상,,,60606,비/탑/문/각,3014011100102090001,대전광역시,중구,부사동,,209-1,3014011100,3014064000,301403010004,대종로,373,127.431707494542,36.3178207412537,다바938133,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005860,장소,유적지,16389945,장원한정려각,,,60603,유명사적/유적지,4182025034101430000,경기도,가평군,가평읍,금대리,143,4182025034,4182025000,418203216019,북한강변로,311,127.535241039445,37.7567803676457,라사031730,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005861,장소,유적지,16390419,만주사,,,60603,유명사적/유적지,2917012700105140000,광주광역시,북구,일곡동,,514,2917012700,2917066900,291703162034,소해로,11,126.889754754454,35.2100296658099,다라444906,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005862,장소,유적지,16392234,신태식선생기념비,,,60606,비/탑/문/각,4728011000104150001,경상북도,문경시,모전동,,415-1,4728011000,4728061000,472804736621,점고길,15,128.186426838225,36.5929255619873,라바614441,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005863,장소,유적지,16394749,신방리음나무군,,,60607,천연기념물,4812125033106520000,경상남도,창원시 의창구,동읍,신방리,652,4812125033,4812125000,,,,128.677976009544,35.2883285139055,마라071998,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005864,장소,유적지,16398006,기미독립만세기념비,,,60606,비/탑/문/각,4793040021103640000,경상북도,울진군,매화면,매화리,364,4793040021,4793040000,479303352577,매화로,645,129.383200959326,36.9262475442814,마바677825,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005865,장소,유적지,16398047,수시탑,,,60606,비/탑/문/각,4513010300100350020,전라북도,군산시,금동,,35-20,4513010300,4513051500,,,,126.703461444224,35.9897688748796,다마282772,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005866,장소,유적지,16399905,충렬탑,,,60606,비/탑/문/각,5111011800200050000,강원특별자치도,춘천시,우두동,,산5,5111011800,5111070500,511103218039,충열로,264-40,127.742392944427,37.9163478436529,라사213907,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005867,장소,유적지,16400199,의령백곡리감나무,,,60607,천연기념물,4872036029105710000,경상남도,의령군,정곡면,백곡리,571,4872036029,4872036000,,,,128.36599398211,35.3557115557985,라마786070,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005868,장소,유적지,16400202,의병장곽재우생가,,,60608,고택/생가/민속마을,4872042031108170000,경상남도,의령군,유곡면,세간리,817,4872042031,4872042000,487204817189,세간2동길,33,128.343994030097,35.4391760884981,라마766162,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005869,장소,유적지,16404670,정발장군동상,,,60606,비/탑/문/각,2617010100111470021,부산광역시,동구,초량동,,1147-21,2617010100,2617053000,,,,129.042059645549,35.1202608063377,마라405816,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005870,장소,유적지,16408573,화사별서,,,60603,유명사적/유적지,4885032031108080001,경상남도,하동군,악양면,정서리,808-1,4885032031,4885032000,488504832400,정동상신길,73-13,127.707020346574,35.1713405792874,라라188862,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005871,장소,유적지,16411804,부여민칠식가옥,,,60608,고택/생가/민속마을,4476025034105370001,충청남도,부여군,부여읍,중정리,537-1,4476025034,4476025000,447603259151,왕중로,87,126.922690944638,36.2658243789711,다바481077,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005872,장소,유적지,16411807,분오리돈대,,,60603,유명사적/유적지,2871034026201850005,인천광역시,강화군,화도면,동막리,산185-5,2871034026,2871034000,,,,126.461660251404,37.5902405181749,다사083550,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005873,장소,유적지,16431422,만해한용운심우장,,,60603,유명사적/유적지,1129010100102220001,서울특별시,성북구,성북동,,222-1,1129010100,1129052500,112904121347,성북로29길,24,126.991689437304,37.5936292871439,다사551550,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000005874,장소,유적지,16432058,와흘본향당,,,60603,유명사적/유적지,5011025922112740001,제주특별자치도,제주시,조천읍,와흘리,1274-1,5011025922,5011025900,,,,126.638998649431,33.5023147937844,다다200014,20240104,KT,KC_507_LLR_HISTST_2023,20231220
